;Unnamed: 0;commit_hash;author_date_unix_timestamp;commit_message;fix;classification;contains_bug;ns;nd;nf;entrophy;la;ld;lt;ndev;age;nuc;exp;rexp;sexp;contains_bug_gpt;vl;vl_gpt
12940;5493;58fcd78a804510b68f1763d29e2478fb1496a50e;1254467451;updated POM file (patch by Bulat Nigmatullin) (https://jira - jboss - org/jira/browse/JGRP-1050);False;;False;1.0;1.0;1.0;0.0;139.0;84.0;168.0;14.0;0.6735532407407407;42.0;12437.0;2.484663630896125;254.0;0;0;0
12941;5492;eb6dced3a951151966e9ef4ac094595ca44126e3;1254467451;updated POM file (patch by Bulat Nigmatullin) (https://jira - jboss - org/jira/browse/JGRP-1050);False;;False;1.0;1.0;1.0;0.0;139.0;84.0;223.0;14.0;0.0;43.0;12437.0;0.0;254.0;0;0;0
12942;5491;fc5e3267af9c1032adb6c7b49a0486e894e849af;1254469039;added flush related tests (https://jira - jboss - org/jira/browse/JGRP-1061);False;Feature Addition;True;1.0;1.0;1.0;0.0;57.0;14.0;1222.0;14.0;6.085671296296296;38.0;12438.0;1.1643204095838358;2940.0;1;0;0
12943;5490;ad0de848ede08a0cc216af1929fe186c6eabed80;1254469039;added flush related tests (https://jira - jboss - org/jira/browse/JGRP-1061);False;Feature Addition;True;1.0;1.0;1.0;0.0;57.0;14.0;1265.0;14.0;0.0;39.0;12438.0;0.0;2940.0;1;0;0
12944;5489;bb2da2865fcbf3b7ca59ae7c6d3f8b6d2fa60f44;1254469247;ns;False;;False;1.0;1.0;1.0;0.0;1.0;14.0;7373.0;14.0;0.0;433.0;12439.0;0.0;7204.0;0;0;0
12945;5488;aefab3415d16db26773d0d3a5b9c6d8f71d6ea1b;1254469247;ns;False;;False;1.0;1.0;1.0;0.0;1.0;14.0;7386.0;14.0;3.658275462962963;432.0;12439.0;1.273352843470695;7204.0;0;0;0
12946;5487;704f5c13ef3badce837db22744c1dc72a9cbcfc0;1254470952;fixed close()  which did NOT close the channels ! :-);True;Corrective;False;1.0;1.0;1.0;0.0;24.0;22.0;1310.0;14.0;0.0;41.0;12440.0;0.0;2941.0;0;0;0
12947;5486;f8ea6fed526c0a599b7ea687014fc9a59ed77648;1254470952;fixed close()  which did NOT close the channels ! :-);True;Corrective;False;1.0;1.0;1.0;0.0;24.0;22.0;1308.0;14.0;0.0221412037037037;40.0;12440.0;46.16466283324621;2941.0;0;0;0
12948;5485;9e8ef9948c13e9b724293cc639e9fca41946d34f;1254471939;Merge participants are flushed as separate partitions now (https://jira - jboss - org/jira/browse/JGRP-1061);False;Non Functional;False;1.0;1.0;1.0;0.0;19.0;9.0;1322.0;1.0;6.11587962962963;4.0;12441.0;1.1635087772420003;7205.0;0;0;0
12949;5484;8e4ae7b3405c7fe3d4301db0bd3bd5128f69d9e1;1254471939;Merge participants are flushed as separate partitions now (https://jira - jboss - org/jira/browse/JGRP-1061);False;Non Functional;False;1.0;1.0;1.0;0.0;19.0;9.0;1332.0;1.0;0.0;5.0;12441.0;0.0;7205.0;0;0;0
12950;5483;416b883f52c1764e08c1305030e08ca11afdb1ce;1254479913;ns;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;80.0;1.0;0.0;7.0;12442.0;0.0;1216.0;0;0;0
12951;5482;2a5f220ed5cc8f7b84b702482614f403f747b8cb;1254479913;ns;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;80.0;1.0;62.8969212962963;6.0;12442.0;1.015899029386338;1216.0;0;0;0
12952;5481;2a12a93508ef3fd00f8e5181315e332258d1ee2d;1254495964;enable test;False;Preventative;False;1.0;1.0;1.0;0.0;2.0;2.0;250.0;14.0;0.0;25.0;1772.0;0.0;456.0;0;0;0
12953;5480;5c06b7a87e4afe35672d2af40f026f1c48ac87bf;1254495964;enable test;False;Preventative;False;1.0;1.0;1.0;0.0;2.0;2.0;250.0;14.0;73.94818287037037;24.0;1772.0;1.0135229827317458;456.0;0;0;0
12954;5479;7182d91382513f3b4f12024e3d3b03ad059f2db6;1254499828;lower number of test suite threads used without slowing down test suite running time;False;Preventative;False;2.0;2.0;4.0;1.6644977792004616;7.0;7.0;340.0;14.0;0.0;500.0;1774.5;0.0;130.0;0;0;0
12955;5478;4a01df7fadf996a611523086f6bf30ae5f017c34;1254499828;lower number of test suite threads used without slowing down test suite running time;False;Preventative;False;2.0;2.0;4.0;1.6644977792004616;7.0;7.0;340.0;14.0;76.81208912037037;496.0;1774.5;1.2429408843015683;130.0;0;0;0
12956;5476;aed1b55f8da4eef628a7d1c2192094630e0dad4e;1254509667;Add in default processing for @Property annotations (JGRP-1068) - ;False;Feature Addition;True;2.0;5.0;5.0;1.7904809977209108;432.0;102.0;651.6;14.0;0.0;255.0;143.0;0.0;27.0;1;17;17
12957;5477;40aaa52eba5c633ae51a484facb0ccedd7697f0e;1254509667;Add in default processing for @Property annotations (JGRP-1068) - ;False;Feature Addition;True;2.0;5.0;5.0;1.7904809977209108;432.0;102.0;585.6;14.0;6.457643518518519;250.0;138.0;1.1658886629600227;26.0;1;17;17
12958;5474;ecb4c8946c11a8fa16e561e554388ffec91fba7f;1254756345;[JGRP-1069] - Log4jImpl: show line numbers of calling class  not of Log4jImpl;False;;True;1.0;1.0;1.0;0.0;42.0;32.0;266.0;14.0;0.0;5.0;1777.0;0.0;1087.0;0;771;0
12959;5475;e53833db67b754008660b09160ebb8cc68162e85;1254756345;[JGRP-1069] - Log4jImpl: show line numbers of calling class  not of Log4jImpl;False;;False;1.0;1.0;1.0;0.0;42.0;32.0;256.0;14.0;145.02577546296297;4.0;1777.0;1.0068953259984834;1087.0;0;0;0
12960;5472;61ff3b936b7ee0847142020a25349c7cfce84fe2;1254757554;ns;False;;False;1.0;1.0;1.0;0.0;2.0;1.0;640.0;14.0;77.1315625;50.0;1778.0;1.0129648611746975;457.0;0;0;0
12961;5473;134bae5e148d56823f938a46a9f8c65803e461cd;1254757554;ns;False;;False;1.0;1.0;1.0;0.0;2.0;1.0;641.0;14.0;0.0;51.0;1778.0;0.0;457.0;0;0;0
12962;5470;118737b4cc2bbe819132a207d9c34fe996fe189c;1254771196;convert to use receiver rather than deprecated poll;False;;False;1.0;1.0;1.0;0.0;25.0;51.0;274.0;14.0;0.0;37.0;1779.0;0.0;458.0;0;0;0
12963;5471;f998d569421d2bfe2243532f84cd0eb18d9d11b6;1254771196;convert to use receiver rather than deprecated poll;False;;False;1.0;1.0;1.0;0.0;25.0;51.0;300.0;14.0;77.13373842592593;36.0;1779.0;1.0129644954387933;458.0;0;0;0
12964;5469;6704a92655cf6e109c2bb9e2064ba6b4ec1f4f70;1254771247;ns;False;;False;2.0;3.0;4.0;1.77982998767616;20.0;18.0;595.5;14.0;0.0;322.0;1781.5;0.0;460.0;0;0;0
12965;5468;89010cc31701e96ad6eac13589e6e2b9a6baaf8b;1254771247;ns;False;;False;2.0;3.0;4.0;1.77982998767616;20.0;18.0;595.0;14.0;3.9126996527777775;318.0;1781.5;1.1279757040013827;460.0;0;0;0
12966;5467;57d2d0c99467df2f57c165be6ed58d1c18b913dd;1254771359;bundling false;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;64.0;14.0;0.0;39.0;1784.0;0.0;131.0;0;0;0
12967;5466;40a98a53a3deb320818a193bb1157bfaf53b7d97;1254771359;bundling false;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;64.0;14.0;11.459375;38.0;1784.0;1.0872647941096265;131.0;0;0;0
12968;5465;d8300ec169bef4fe066930324d6336d25a6e8d9e;1254860407;Provide IP version checking via @Property related processing (JGRP-1070) - ;False;;True;2.0;5.0;7.0;1.7493962018263949;1136.0;222.0;1458.571428571429;14.0;3.260691137566138;594.0;149.0;1.1244416428156316;30.0;1;6;6
12969;5464;92f23ae8824a5701dc7f22807bf78dee3e37fc2c;1254860407;Provide IP version checking via @Property related processing (JGRP-1070) - ;False;;True;2.0;5.0;7.0;1.7493962018263949;1136.0;222.0;1589.142857142857;14.0;0.0;601.0;156.0;0.0;33.0;1;2939;2939
12970;5463;a6cfb035c54063553857ecf6a39556dfefdb4989;1254932969;formatting and cleanup;False;Perfective;True;1.0;1.0;5.0;2.115918195051304;259.0;225.0;248.4;14.0;0.0;67.0;1787.0;0.0;1094.0;1;2077;2077
12971;5462;9f2957e56b30ab7c5cd70124b4a9bb62d91e8c5e;1254932969;formatting and cleanup;False;Perfective;False;1.0;1.0;5.0;2.115918195051304;259.0;225.0;241.6;14.0;28.87743055555556;62.0;1787.0;1.029625942931682;1094.0;0;0;0
12972;5460;183c44dc78c9da0b1e5a6fb36669edf864e56d39;1254947903;Changed first parameter of PropertyConverter - convert() from Protocol to Object as configurable objects of protocols need property processing and yet are not Protocols - ;False;;True;1.0;2.0;4.0;1.443882081724745;30.0;44.0;975.5;14.0;0.0;170.0;165.5;0.0;101.0;1;5;5
12973;5461;8bbca7a232ae8f4bfcdb396c59343551c58968c8;1254947903;Changed first parameter of PropertyConverter - convert() from Protocol to Object as configurable objects of protocols need property processing and yet are not Protocols - ;False;;True;1.0;2.0;4.0;1.443882081724745;30.0;44.0;979.0;14.0;3.557320601851852;166.0;161.5;1.092024825855943;97.0;1;5;5
12974;5459;f2d082ed84d808f84dfa68f74ec96a6eac06a54c;1254951203;Added test for configurable objects to ProtocolConfigurationTest - ;False;Feature Addition;False;1.0;1.0;1.0;0.0;70.0;4.0;604.0;14.0;1.0508796296296297;4.0;168.0;1.9515837702101413;34.0;0;0;0
12975;5458;92ae533541253f8717da01256289384ddf0dc2fe;1254951203;Added test for configurable objects to ProtocolConfigurationTest - ;False;Feature Addition;False;1.0;1.0;1.0;0.0;70.0;4.0;670.0;14.0;0.0;5.0;169.0;0.0;35.0;0;0;0
12976;5457;cd6285b2c242abc11dc275812e1243cef657af1a;1255182390;ns;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;210.0;14.0;0.0;15.0;12443.0;0.0;7206.0;0;0;0
12977;5456;c8473b4174313c5105997689c24e44b9a292fc63;1255182390;ns;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;210.0;14.0;2.886817129629629;14.0;12443.0;1.346402267651882;7206.0;0;0;0
12978;5455;7e6dd65f39e4044eeb2f613ea7f6440864b689e1;1255334070;fixed https://jira - jboss - org/jira/browse/JGRP-1050;True;Corrective;False;1.0;1.0;1.0;0.0;20.0;1.0;278.0;14.0;10.0303125;44.0;12444.0;1.0996977910708166;255.0;0;0;0
12979;5454;6eccabf284de6d0321abae2ac5415ae96bd5294d;1255334070;fixed https://jira - jboss - org/jira/browse/JGRP-1050;True;Corrective;False;1.0;1.0;1.0;0.0;20.0;1.0;297.0;14.0;0.0;45.0;12444.0;0.0;255.0;0;0;0
12980;5453;d51382026a9387a6882129c0c23e03f0ce987f4f;1255334411;renamed jgroups-pom - xml to pom - xml;False;;False;1.0;1.0;2.0;1.0;158.0;158.0;158.0;14.0;0.0019733796296296;46.0;12445.5;254.3724340175953;257.0;0;0;0
12981;5452;2b6d097e690dce8edc589cdc053e352b1c1d2f9e;1255334411;renamed jgroups-pom - xml to pom - xml;False;;False;1.0;1.0;2.0;1.0;158.0;158.0;158.0;14.0;0.0;48.0;12445.5;0.0;257.0;0;0;0
12982;5450;e42f4808318a6d991e690b83415ab2013bd7cca6;1255336029;ns;False;;True;1.0;1.0;1.0;0.0;63.0;53.0;292.0;14.0;0.0;25.0;12447.0;0.0;2942.0;1;963;963
12983;5451;33ab221949f5e159c79682da0326304b7a72254a;1255336029;ns;False;;False;1.0;1.0;1.0;0.0;63.0;53.0;282.0;14.0;45.80576388888889;24.0;12447.0;1.0218313136841404;2942.0;0;0;0
12984;5449;824879fd9cb70ffeb63bca9070bd8b28def899ee;1255336695;ns;False;;False;1.0;1.0;1.0;0.0;3.0;3.0;776.0;14.0;0.0;29.0;12448.0;0.0;2943.0;0;0;0
12985;5448;2538a13e4f6abcb34236f80811bbe5160ebbaf00;1255336695;ns;False;;False;1.0;1.0;1.0;0.0;3.0;3.0;776.0;14.0;16.12798611111111;28.0;12448.0;1.0620040216497375;2943.0;0;0;0
12986;5447;21111052a300211a2abb7f6b0970aa4b90a4b7b3;1255376716;nullify all instance fields in @AfterClass (see https://jira - jboss - org/jira/browse/ISPN-220) pp;False;;True;1.0;1.0;2.0;0.0910564018570189;212.0;220.0;796.0;14.0;0.0;308.0;1790.5;0.0;462.0;1;1645;1645
12987;5446;f701f031a3ac9161dfd49adf1607d2f5365624ea;1255376716;nullify all instance fields in @AfterClass (see https://jira - jboss - org/jira/browse/ISPN-220) pp;False;;False;1.0;1.0;2.0;0.0910564018570189;212.0;220.0;800.0;14.0;11.482575231481482;306.0;1790.5;1.0634605390845764;462.0;0;0;0
12988;5445;992994fc14db43ab94dcc8ea443eae85835df2cf;1255422145;reverted change to bind multicast sockets to the mcast address on Mac OSX  this doesnt work (JGRP-777);False;Feature Addition;False;1.0;1.0;1.0;0.0;2.0;2.0;1554.0;14.0;21.934050925925927;410.0;12449.0;1.045591213560009;7207.0;0;0;0
12989;5444;5e48caa40c10ccff43d16f8e2ed5da4bb5f9f41a;1255422145;reverted change to bind multicast sockets to the mcast address on Mac OSX  this doesnt work (JGRP-777);False;Feature Addition;False;1.0;1.0;1.0;0.0;2.0;2.0;1554.0;14.0;0.0;411.0;12449.0;0.0;7207.0;0;0;0
12990;5443;19ed655c24b810f0085214e7e9a22cabf1e46b36;1255448099;Fix error in Util - isInetAddressOrCompatibleType() - ;True;Corrective;True;1.0;1.0;1.0;0.0;2.0;2.0;3126.0;14.0;0.0;137.0;171.0;0.0;103.0;1;6;6
12991;5442;e463f1641cb0c3b625df36cbfb7228bb4da52828;1255448099;Fix error in Util - isInetAddressOrCompatibleType() - ;True;Corrective;True;1.0;1.0;1.0;0.0;2.0;2.0;3126.0;14.0;5.789305555555556;136.0;170.0;1.1727322889427343;102.0;1;6;6
12992;5441;227fdcd8a2753182f3b37f122f1f2c850f2960e9;1255470732;Add test for checking which stacks available on a host - ;False;Feature Addition;False;1.0;1.0;1.0;0.0;16.0;6.0;312.0;14.0;0.0;3.0;173.0;0.0;37.0;0;0;0
12993;5440;bad259c8733cd40366ea3c3d0e3ff5371219f5a6;1255470732;Add test for checking which stacks available on a host - ;False;Feature Addition;False;1.0;1.0;1.0;0.0;16.0;6.0;302.0;14.0;7.06394675925926;2.0;172.0;1.1415639208618358;36.0;0;0;0
12994;5439;9ff9e1a5eb5fc13ff2073974957fb1352d80770f;1255502813;added flag jgroups - use - jdk_logger to force use of JDK logging even if log4j is on the classpath (https://jira - jboss - org/jira/browse/JGRP-1071);False;Feature Addition;False;1.0;2.0;2.0;0.3335220039309766;37.0;28.0;149.0;14.0;89.78880208333334;94.0;12450.5;1.022141491868533;7209.0;0;0;0
12995;5438;23d6cbf8bc23c0788c780b8105e1564d7d45fa17;1255502813;added flag jgroups - use - jdk_logger to force use of JDK logging even if log4j is on the classpath (https://jira - jboss - org/jira/browse/JGRP-1071);False;Feature Addition;True;1.0;2.0;2.0;0.3335220039309766;37.0;28.0;153.5;14.0;0.0;96.0;12450.5;0.0;7209.0;1;2919;2919
12996;5436;601b202501da35ee1bdb5fc4b436f6beef70c1f0;1255506014;moved shutdown() to Util;False;;False;2.0;2.0;2.0;0.9983636725938132;12.0;9.0;3843.5;14.0;0.0;464.0;12452.5;0.0;2944.0;0;0;0
12997;5437;e294b0ba46f610b3eeac7fa7128f8f1ed2735842;1255506014;moved shutdown() to Util;False;;False;2.0;2.0;2.0;0.9983636725938132;12.0;9.0;3842.0;14.0;4.719861111111111;462.0;12452.5;1.119881432920924;2944.0;0;0;0
12998;5434;1e9da3bbe9085872f56816d3b6a77167a54bd4fa;1255513040;added 2 createChannel() methods which take a logical name;False;Feature Addition;False;1.0;1.0;1.0;0.0;12.0;0.0;1154.0;14.0;0.0;189.0;12454.0;0.0;2945.0;0;0;0
12999;5435;c3b0d1c69344a8d0d5fc3de7278e74f6071756a6;1255513040;added 2 createChannel() methods which take a logical name;False;Feature Addition;False;1.0;1.0;1.0;0.0;12.0;0.0;1142.0;14.0;1.577824074074074;188.0;12454.0;1.6337842199465975;2945.0;0;0;0
13000;5432;293ad6d72dce0dc8f7d4b275f8444f103cedc51e;1255513066;added shutdown();False;Feature Addition;False;1.0;1.0;1.0;0.0;19.0;6.0;7398.0;14.0;0.0816203703703703;438.0;12455.0;13.251843448667044;7211.0;0;0;0
13001;5433;7c30609a71321ed3d5ba6baf5860ec418d726f6e;1255513066;added shutdown();False;Feature Addition;True;1.0;1.0;1.0;0.0;19.0;6.0;7411.0;14.0;0.0;439.0;12455.0;0.0;7211.0;1;1644;1644
13002;5431;f2ba70e930da6ddb83834dafaf1074b4002ee31f;1255513118;deprecated shutdown()  use of Util - shutdown() to implement it;False;;False;1.0;1.0;2.0;0.672294817075638;12.0;5.0;2760.0;14.0;34.90846064814815;562.0;12456.5;1.0160941708204758;7213.0;0;0;0
13003;5430;e0d3f4d03621526463cf09fa618e7f02cccbe362;1255513118;deprecated shutdown()  use of Util - shutdown() to implement it;False;;False;1.0;1.0;2.0;0.672294817075638;12.0;5.0;2763.5;14.0;0.0;564.0;12456.5;0.0;7213.0;0;0;0
13004;5429;546efa5a2b0d7aee698f7d2f63b846bf6b870da5;1255513155;removed SHUTDOWN;False;;False;1.0;2.0;4.0;1.7084209379711952;6.0;29.0;1097.5;14.0;21.89243634259259;606.0;12459.5;1.0277134029321755;7217.0;0;0;0
13005;5428;93276b47c908694fc344df3c01eb01e481334d8f;1255513155;removed SHUTDOWN;False;;False;1.0;2.0;4.0;1.7084209379711952;6.0;29.0;1091.75;14.0;0.0;610.0;12459.5;0.0;7217.0;0;0;0
13006;5427;6711d74ca47a32ce34f3a3b718241f84f025de92;1255513283;replaced JChannel - shutdown() with Util - shutdown();False;;False;2.0;2.0;7.0;2.5747802044180035;48.0;27.0;794.2857142857143;14.0;75.82630952380954;534.0;12465.0;1.007719731372678;2951.0;0;0;0
13007;5426;64831bd80d1b2018728bc6a6f78d9b48e5f3262c;1255513283;replaced JChannel - shutdown() with Util - shutdown();False;;False;2.0;2.0;7.0;2.5747802044180035;48.0;27.0;797.2857142857143;14.0;0.0;541.0;12465.0;0.0;2951.0;0;0;0
13008;5425;fdef3a1b10d429b8103e9d30d35af0c3443695b0;1255517010;ns;False;;False;2.0;2.0;2.0;0.7382848661434506;12.0;12.0;4157.0;14.0;0.0443923611111111;610.0;12469.5;17.58494638668381;2952.0;0;0;0
13009;5424;0644438c7e3cc79f3e94f7646faf5e9f58f917a3;1255517010;ns;False;;True;2.0;2.0;2.0;0.7382848661434506;12.0;12.0;4157.0;14.0;0.0;612.0;12469.5;0.0;2952.0;1;1643;1643
13010;5423;53fc74f7d6334eb4310fc68c81e591e657183854;1255519086;ns;False;;False;1.0;1.0;1.0;0.0;0.0;1.0;1166.0;14.0;0.0699768518518518;190.0;12471.0;15.290439960304337;2953.0;0;0;0
13011;5422;261667c69852556d2f8d0ac2b4ba062b856787f6;1255519086;ns;False;;False;1.0;1.0;1.0;0.0;0.0;1.0;1165.0;14.0;0.0;191.0;12471.0;0.0;2953.0;0;0;0
13012;5420;4219a7cf125fb5402bf60d923d4c615ea45fa07f;1255519987;ns;False;;False;2.0;2.0;2.0;0.672294817075638;10.0;7.0;4158.5;14.0;0.0;616.0;12472.5;0.0;2954.0;0;0;0
13013;5421;6dc17ebc59391e6a880efb3e82556f123641d612;1255519987;ns;False;;False;2.0;2.0;2.0;0.672294817075638;10.0;7.0;4157.0;14.0;0.0344560185185185;614.0;12472.5;22.766879408800808;2954.0;0;0;0
13014;5418;75b9333cbfd3aa0e538b75797cd1edb09805efed;1255521349;ns;False;;False;1.0;1.0;1.0;0.0;35.0;6.0;551.0;14.0;0.0;29.0;12474.0;0.0;2955.0;0;0;0
13015;5419;56d25c49e1142aae06d56b5323cfdb014648a8f0;1255521349;ns;False;;False;1.0;1.0;1.0;0.0;35.0;6.0;522.0;14.0;0.0933564814814814;28.0;12474.0;11.711629060252912;2955.0;0;0;0
13016;5417;e31695e82d11abe86381ddece1b11f4e377231eb;1255521378;setting the flush participants to the current membership if null;False;;False;1.0;1.0;1.0;0.0;12.0;7.0;1964.0;14.0;37.9202662037037;278.0;12475.0;1.0263711228879069;7221.0;0;0;0
13017;5416;e4a16718bd37ae018c62d1689d9a8f31a45a82d9;1255521378;setting the flush participants to the current membership if null;False;;False;1.0;1.0;1.0;0.0;12.0;7.0;1969.0;14.0;0.0;279.0;12475.0;0.0;7221.0;0;0;0
13018;5415;47abb438c536cd3296db02a09ab93f9d3b7f4093;1255524589;ns;False;;False;1.0;1.0;1.0;0.0;9.0;8.0;892.0;14.0;0.0532638888888888;174.0;12476.0;19.77444589308996;2956.0;0;0;0
13019;5414;905c56d2c4e643fbc852cc5043f42968872cc9cd;1255524589;ns;False;;False;1.0;1.0;1.0;0.0;9.0;8.0;893.0;14.0;0.0;175.0;12476.0;0.0;2956.0;0;0;0
13020;5413;27e2dd40c24f13db846c3bb0b9bc8e87c7614c59;1255525269;ns;False;;False;1.0;1.0;1.0;0.0;27.0;10.0;894.0;14.0;0.0078703703703703;176.0;12477.0;128.05882352941177;2957.0;0;0;0
13021;5412;6b7154cacfb74a99b120a105d5a54ed61c8c1775;1255525269;ns;False;;False;1.0;1.0;1.0;0.0;27.0;10.0;911.0;14.0;0.0;177.0;12477.0;0.0;2957.0;0;0;0
13022;5411;7beb109c7870747e183f734ebab4df68f1048d43;1255535040;proper crashed flush coordinator testing see FLUSH#testFlushWithCrashedFlushCoordinator;False;Preventative;False;2.0;3.0;3.0;1.4197367178034823;27.0;5.0;1066.6666666666667;14.0;0.1748379629629629;604.0;1793.0;3.761673864762392;463.0;0;0;0
13023;5410;5d56b01afdb9ae616864de9ffb4b1fbf0cb86917;1255535040;proper crashed flush coordinator testing see FLUSH#testFlushWithCrashedFlushCoordinator;False;Preventative;False;2.0;3.0;3.0;1.4197367178034823;27.0;5.0;1074.0;14.0;0.0;607.0;1793.0;0.0;463.0;0;0;0
13024;5409;f821a347887497a3ac336df87ada983ff28bc0b2;1255591093;JOIN_REQ_WITH_STATE_TRANSFER is also handled now (|| hdr - getType() == GMS - GmsHeader - JOIN_REQ_WITH_STATE_TRANSFER);False;;True;1.0;1.0;1.0;0.0;2.0;2.0;422.0;14.0;0.0;39.0;12478.0;0.0;7222.0;1;413;413
13025;5408;7258be5964f0eb7ddde68ea99016532ec3155021;1255591093;JOIN_REQ_WITH_STATE_TRANSFER is also handled now (|| hdr - getType() == GMS - GmsHeader - JOIN_REQ_WITH_STATE_TRANSFER);False;;False;1.0;1.0;1.0;0.0;2.0;2.0;422.0;14.0;38.727152777777775;38.0;12478.0;1.0258216762212846;7222.0;0;0;0
13026;5407;173fea472d0ad063216197e4eb4927535ad60033;1255591996;changed FlushTest - testFlushWithCrashedCoordinator(): the coordinator (C2) crashes after sending START_FLUSH  the new coordinator cancels the pending flush and starts a new one with C1 and C3;False;Preventative;False;2.0;2.0;2.0;0.8739810481273578;23.0;11.0;1477.0;14.0;0.0;464.0;12479.5;0.0;2958.0;0;0;0
13027;5406;5c6c5f70f2a1a00c412ea231abddf94ce2498c72;1255591996;changed FlushTest - testFlushWithCrashedCoordinator(): the coordinator (C2) crashes after sending START_FLUSH  the new coordinator cancels the pending flush and starts a new one with C1 and C3;False;Preventative;False;2.0;2.0;2.0;0.8739810481273578;23.0;11.0;1471.0;14.0;0.659212962962963;462.0;12479.5;2.1377203455298828;2958.0;0;0;0
13028;5404;9f293ee52ecb43051c297f8ca9d2743c8603978b;1255596262;ns;False;;False;2.0;2.0;2.0;0.9383153522334068;24.0;38.0;4114.0;14.0;84.85655092592593;470.0;12481.5;1.5693178299132708;2959.0;0;0;0
13029;5405;288998933d76d450001534677456a09883bb33e1;1255596262;ns;False;;True;2.0;2.0;2.0;0.9383153522334068;24.0;38.0;4107.0;14.0;0.0;472.0;12481.5;0.0;2959.0;1;1643;1643
13030;5402;158ef1caab4e75758e0d6bcc95f2fe4075390d11;1255601161;ns;False;;False;2.0;2.0;2.0;0.3013786435930858;110.0;2.0;3788.0;14.0;0.0;448.0;12483.5;0.0;2960.0;0;0;0
13031;5403;4163d453ddd06811c3de76336b7d4c3dcbbe5ea6;1255601161;ns;False;;False;2.0;2.0;2.0;0.3013786435930858;110.0;2.0;3734.0;14.0;0.0283506944444444;446.0;12483.5;18.636252296387017;2960.0;0;0;0
13032;5400;83ad08878716919870181f873cf6e8f03179ff55;1255603305;ns;False;;False;1.0;1.0;1.0;0.0;22.0;4.0;212.0;14.0;0.0248148148148148;2.0;12485.0;41.298507462686565;2961.0;0;0;0
13033;5401;52c5e566a760f54ebda83a2e2e308fff7fd527ce;1255603305;ns;False;;False;1.0;1.0;1.0;0.0;22.0;4.0;230.0;14.0;0.0;3.0;12485.0;0.0;2961.0;0;0;0
13034;5398;c760852e9d84258e0a1d44539425b631a5af07c3;1255677287;ns;False;;False;1.0;1.0;1.0;0.0;17.0;7.0;258.0;14.0;0.0;5.0;12486.0;0.0;2962.0;0;0;0
13035;5399;dd9b6ea9a2aa9750f1fb05045cb186ac2d5e1bc8;1255677287;ns;False;;False;1.0;1.0;1.0;0.0;17.0;7.0;248.0;14.0;0.8562731481481481;4.0;12486.0;2.167851639588008;2962.0;0;0;0
13036;5396;4b2564d77255637e54f6b529fe9a0ea3d6edfce3;1255947926;fixed NPE: up_prot was accessed  but this produced an NPE in a shared transport;True;Corrective;False;1.0;1.0;1.0;0.0;2.0;2.0;3906.0;14.0;18.00371527777778;530.0;12487.0;1.0555440910151648;7226.0;0;0;0
13037;5397;92a8eb58ae87bc1cf32fd9dce068a433a813a99a;1255947926;fixed NPE: up_prot was accessed  but this produced an NPE in a shared transport;True;Corrective;False;1.0;1.0;1.0;0.0;2.0;2.0;3906.0;14.0;0.0;531.0;12487.0;0.0;7226.0;0;0;0
13038;5394;e3cc3767780a5383313d922ecc65bc9437bab2f5;1256042666;ns;False;;False;1.0;1.0;2.0;0.9709505944546686;1.0;4.0;621.5;14.0;0.0;448.0;12488.5;0.0;259.0;0;0;0
13039;5395;d9e3a96af68446ab6ddb0599fcb78930cc0f0ff4;1256042666;ns;False;;False;1.0;1.0;2.0;0.9709505944546686;1.0;4.0;623.0;14.0;26.765734953703703;446.0;12488.5;1.0233558945124042;259.0;0;0;0
13040;5392;03fd2816d8ffc92a9e5603e62a86f4fc4734ed59;1256043525;changed handling of initilization of properties;False;;False;1.0;1.0;1.0;0.0;4.0;50.0;414.0;14.0;0.0;69.0;12490.0;0.0;7227.0;0;0;0
13041;5393;267960a0b295eda7ad00b4e2c811edbf3ce89d77;1256043525;changed handling of initilization of properties;False;;False;1.0;1.0;1.0;0.0;4.0;50.0;460.0;14.0;39.71256944444445;68.0;12490.0;1.0251809443203856;7227.0;0;0;0
13042;5391;1e645ba12792cff76f74ef0b7fa7ab0828bd3362;1256043545;ns;False;;False;2.0;5.0;5.0;1.803880577167428;19.0;52.0;507.4;14.0;0.0;371.0;12493.0;0.0;2963.0;0;0;0
13043;5390;de6fbd8d02f861559cb5d70938b569cada22424e;1256043545;ns;False;;False;2.0;5.0;5.0;1.803880577167428;19.0;52.0;514.0;14.0;76.6446875;366.0;12493.0;1.035365278621284;2963.0;0;0;0
13044;5388;2d6699b826a2391e4a598fc67de829396cdd9f68;1256043647;changed substitution of system props;False;;False;1.0;1.0;1.0;0.0;15.0;3.0;4362.0;14.0;6.140381944444444;462.0;12496.0;1.16285631888172;7232.0;0;0;0
13045;5389;906bf81968f136435ed1ab365b5e48e7034ca40c;1256043647;changed substitution of system props;False;;True;1.0;1.0;1.0;0.0;15.0;3.0;4374.0;14.0;0.0;463.0;12496.0;0.0;7232.0;0;756;0
